iter	Logloss
355	0.05432756673
356	0.05431869658
357	0.05430672058
358	0.05429528289
359	0.05427800258
360	0.05426630632
361	0.05425145719
362	0.05423067338
363	0.05421910156
364	0.05420645124
365	0.054194286
366	0.05418679873
367	0.05417560126
368	0.05416694071
369	0.05415074107
370	0.05412853727
371	0.05412465402
372	0.05412218614
373	0.05411933056
374	0.05410985586
375	0.05410458929
376	0.05410457376
377	0.05410455593
378	0.05410274394
379	0.05407652993
380	0.05405773029
381	0.05403631374
382	0.05401432235
383	0.05400454675
384	0.05400452357
385	0.05398240629
386	0.05398236799
387	0.05397893665
388	0.05397888149
389	0.05397184629
390	0.05396852607
391	0.05393962611
392	0.053937881
393	0.05392803366
394	0.05391031587
395	0.05389940126
396	0.05389680372
397	0.05389206126
398	0.0538788619
399	0.05387439724
400	0.05385609364
401	0.05385154794
402	0.05383554615
403	0.05382807106
404	0.05381263541
405	0.05380538313
406	0.0538011845
407	0.05377946532
408	0.05377385688
409	0.05375760226
410	0.05372745599
411	0.05372292086
412	0.05371639115
413	0.05371638468
414	0.05369916304
415	0.05369031779
416	0.05368300546
417	0.05367701626
418	0.05367457621
419	0.05367014368
420	0.05365079437
421	0.05363288348
422	0.05362775393
423	0.05361016241
424	0.05359931772
425	0.05359186132
426	0.05358446589
427	0.05356823221
428	0.05355488132
429	0.05354464461
430	0.05353423824
431	0.05352204287
432	0.05351042172
433	0.05350081786
434	0.05350079354
435	0.05350075245
436	0.05348255782
437	0.05347327468
438	0.05346067257
439	0.05346065353
440	0.05345080016
441	0.05342837729
442	0.05341804308
443	0.05341080185
444	0.05339514746
445	0.0533870405
446	0.05337827439
447	0.05337127401
448	0.05336939093
449	0.05335878558
450	0.05334948139
451	0.05334389505
452	0.05333700745
453	0.0533243303
454	0.05332430392
455	0.05332428955
456	0.05332268935
457	0.05330388261
458	0.05329204563
459	0.05328632078
460	0.05328002438
461	0.05328001457
462	0.05327885072
463	0.0532721459
464	0.05325722811
465	0.05324612048
466	0.05323980774
467	0.053239803
468	0.0532350065
469	0.05322944717
470	0.05321669937
471	0.0532020813
472	0.05319710489
473	0.05319096462
474	0.05317884331
475	0.05316679651
476	0.05316004207
477	0.05314591678
478	0.05313233145
479	0.05311774003
480	0.0531136451
481	0.05311361147
482	0.05310215507
483	0.05309014435
484	0.05308033957
485	0.05307489705
486	0.05306274651
487	0.05306091076
488	0.05306015437
489	0.05306015437
490	0.05304597346
491	0.05304592285
492	0.05304576566
493	0.05303842617
494	0.05303828749
495	0.05303825996
496	0.05302478864
497	0.05301736025
498	0.05301705552
499	0.05301061873
500	0.05299788433
501	0.05298227714
502	0.05296584651
503	0.05295945182
504	0.05295469929
505	0.05294426462
506	0.05293890264
507	0.05293262839
508	0.0529310329
509	0.05292682101
510	0.05292678577
511	0.05291418768
512	0.05291105291
513	0.05289702381
514	0.05288737677
515	0.05287378019
516	0.05285211525
517	0.0528461703
518	0.05283938756
519	0.05283027284
520	0.05283025512
521	0.05282304973
522	0.05282302567
523	0.05281280852
524	0.0528036277
525	0.05280356394
526	0.05280354619
527	0.05279976838
528	0.05278143539
529	0.05278129291
530	0.05277759536
531	0.05277154555
532	0.05276007606
533	0.05275223565
534	0.05275222593
535	0.05274399801
536	0.05274395986
537	0.05274225135
538	0.05272859988
539	0.05271487322
540	0.05271187096
541	0.05269574586
542	0.05268971476
543	0.05267093894
544	0.05266546673
545	0.0526592311
546	0.05264968952
547	0.05263592394
548	0.05263113957
549	0.05263090357
550	0.05261805315
551	0.05260819973
552	0.05259498935
553	0.0525896138
554	0.05258959224
555	0.05257936523
556	0.05257936523
557	0.05257887574
558	0.05256582088
559	0.05255670428
560	0.05254589269
561	0.05253967866
562	0.05253132674
563	0.0525192909
564	0.0525086977
565	0.05249894025
566	0.05248995992
567	0.05247715765
568	0.05246509351
569	0.05244510575
570	0.0524399777
571	0.05243206389
572	0.05243202834
573	0.05242584246
574	0.05242170833
575	0.05241499186
576	0.05241346452
577	0.05241022227
578	0.05240253636
579	0.05239599492
580	0.05239595641
581	0.05239593149
582	0.05239590335
583	0.05239589941
584	0.05239589771
585	0.05239589613
586	0.05238714135
587	0.05237782167
588	0.05237741397
589	0.05237701658
590	0.05237701578
591	0.05237695548
592	0.05236394255
593	0.05235591754
594	0.05235590402
595	0.05235475092
596	0.0523523945
597	0.05234775787
598	0.05232992362
599	0.05232991791
600	0.0523233016
601	0.05230548469
602	0.05229490438
603	0.05228482246
604	0.05227616471
605	0.05225527208
606	0.05225524834
607	0.0522550966
608	0.05225481771
609	0.05224952321
610	0.0522468333
611	0.05223611319
612	0.05221588526
613	0.05220491438
614	0.05220487576
615	0.05220056962
616	0.05220052262
617	0.05219433807
618	0.05218636454
619	0.05218299587
620	0.05217337022
621	0.05216418143
622	0.0521584827
623	0.0521478456
624	0.05214422083
625	0.05212860441
626	0.05212666631
627	0.05211636372
628	0.05210130276
629	0.05210128926
630	0.05210079101
631	0.05209666025
632	0.05209119627
633	0.05209117339
634	0.05207343412
635	0.05206697801
636	0.05205313747
637	0.05205304024
638	0.05204026686
639	0.05203324072
640	0.0520226281
641	0.05201459686
642	0.05200029348
643	0.05199521968
644	0.05198677806
645	0.05197773285
646	0.05197582613
647	0.05196827303
648	0.05195462451
649	0.05194739257
650	0.05193929424
651	0.05193928967
652	0.05192966662
653	0.05192951662
654	0.05192440494
655	0.05192064245
656	0.0519135015
657	0.05190200753
658	0.05189598788
659	0.05188490116
660	0.05188313354
661	0.05188309113
662	0.05188306752
663	0.05188299943
664	0.05188296377
665	0.05188294466
666	0.0518733886
667	0.05185348976
668	0.05184174348
669	0.0518278731
670	0.05182223767
671	0.05181774483
672	0.05181397117
673	0.05180554212
674	0.05180553817
675	0.05180549052
676	0.05179755974
677	0.05178967051
678	0.05178361049
679	0.05177134614
680	0.05176102115
681	0.05175133411
682	0.0517421033
683	0.05172599993
684	0.0517259947
685	0.05172304155
686	0.05172249044
687	0.05171954799
688	0.05171950026
689	0.0517031547
690	0.0517031146
691	0.05169895399
692	0.05169891506
693	0.05169890919
694	0.05169890427
695	0.05169889615
696	0.05169889136
697	0.05169880414
698	0.05169835532
699	0.05169833562
700	0.0516977152
701	0.05169285462
702	0.05169123117
703	0.05168004096
704	0.051667428
705	0.05166346814
706	0.05165379938
707	0.05165377707
708	0.05165375102
709	0.05164772661
710	0.05164441826
711	0.05162897058
712	0.05160171394
713	0.05159741268
714	0.05159732555
715	0.05159730543
716	0.05158646058
717	0.05158600203
718	0.05157058117
719	0.05156506158
720	0.05155717711
721	0.05155716826
722	0.05155183706
723	0.05155182672
724	0.0515412499
725	0.05154119514
726	0.05154090983
727	0.05153633909
728	0.05153512986
729	0.05151766152
730	0.05150467246
731	0.05150026748
732	0.05149271623
733	0.05148529702
734	0.05147524072
735	0.05147522071
736	0.05147515758
737	0.05147514737
738	0.05147512783
739	0.05147511631
740	0.05147250919
741	0.05146962612
742	0.05145136996
743	0.05145133728
744	0.05144625877
745	0.05144623722
746	0.05144621717
747	0.05144621317
748	0.0514462038
749	0.05144619273
750	0.05144616605
751	0.05144614285
752	0.05144606617
753	0.05144604303
754	0.05144597012
755	0.05144593887
756	0.05144588946
757	0.05143632966
758	0.05142773817
759	0.05142201272
760	0.05141611235
761	0.05140144408
762	0.05138673909
763	0.05138666611
764	0.05138391511
765	0.05138365124
766	0.05137581247
767	0.05136362883
768	0.05135830558
769	0.05135037709
770	0.05134466078
771	0.05134334333
772	0.05133223723
773	0.0513287569
774	0.05131936968
775	0.05131193421
776	0.05130742092
777	0.05130514799
778	0.0512998819
779	0.05129825247
780	0.05129514882
781	0.05129068005
782	0.05127940338
783	0.05127018958
784	0.05126906301
785	0.05126191314
786	0.05124855697
787	0.05124851338
788	0.05124843317
789	0.05124836246
790	0.05123514432
791	0.05123415466
792	0.05123414027
793	0.05123412072
794	0.05123410342
795	0.05123409584
796	0.05123409459
797	0.05122534656
798	0.05122525646
799	0.05122520413
800	0.05122515362
801	0.05122514217
802	0.05122476165
803	0.05122471444
804	0.05121555437
805	0.05121548607
806	0.05120800309
807	0.05120798791
808	0.05120798556
809	0.05119622808
810	0.05119432829
811	0.05119431251
812	0.05119428405
813	0.05119415015
814	0.05119414591
815	0.05118692845
816	0.05118691077
817	0.05118673504
818	0.05118609743
819	0.05117964101
820	0.0511730215
821	0.05116967254
822	0.0511696513
823	0.05116345571
824	0.05115699184
825	0.05114593868
826	0.05113839253
827	0.0511305063
828	0.05113050368
829	0.05113048501
830	0.05113047861
831	0.05112208638
832	0.05111619748
833	0.05110781127
834	0.05109597652
835	0.05109595273
836	0.05109594014
837	0.05109547158
838	0.05109546362
839	0.05109545012
840	0.0510857808
841	0.0510762326
842	0.05107621407
843	0.05107618193
844	0.05107613696
845	0.05107188668
846	0.05106610889
847	0.05106609558
848	0.05106607257
849	0.05106603839
850	0.05106598452
851	0.05106594862
852	0.05106590627
853	0.05105803522
854	0.05105285874
855	0.05104756358
856	0.0510475499
857	0.0510462768
858	0.05104625202
859	0.05104611662
860	0.05104445338
861	0.05103243461
862	0.05103242441
863	0.05103229838
864	0.05103228918
865	0.05103228421
866	0.05103222859
867	0.05103219492
868	0.051032194
869	0.05103219177
870	0.05102593295
871	0.05102592116
872	0.05102589981
873	0.05102250099
874	0.05102249599
875	0.05102247738
876	0.05102247206
877	0.05102242989
878	0.05102241447
879	0.05102240405
880	0.05102239682
881	0.05102239259
882	0.05102238882
883	0.05102222055
884	0.05102207641
885	0.0510114021
886	0.05101137458
887	0.05100060692
888	0.05098943457
889	0.05098942266
890	0.05098940658
891	0.05098936909
892	0.05098473909
893	0.05097953022
894	0.05097286555
895	0.05096930087
896	0.05095476637
897	0.05094693826
898	0.05094693515
899	0.05094682094
900	0.05094679943
901	0.05094154895
902	0.05093643209
903	0.05093639251
904	0.05093297029
905	0.05093294567
906	0.05092738392
907	0.05092281262
908	0.05091392018
909	0.05091390659
910	0.05091388585
911	0.05091386497
912	0.05090697296
913	0.05090131678
914	0.05089157573
915	0.05088287306
916	0.05088272819
917	0.05088272192
918	0.05087880837
919	0.05087491633
920	0.05087062176
921	0.05087058278
922	0.05085913823
923	0.0508485123
924	0.0508485123
925	0.05084845477
926	0.05084845082
927	0.05084233446
928	0.05083794452
929	0.05083292647
930	0.05082391977
931	0.05081704491
932	0.05081704491
933	0.05081700846
934	0.05081429749
935	0.05080061876
936	0.05079812073
937	0.0507981032
938	0.0507981032
939	0.05079042501
940	0.05079041505
941	0.05079037832
942	0.05079024638
943	0.05078276305
944	0.05077797873
945	0.05077796068
946	0.05077795927
947	0.05077793739
948	0.05076834198
949	0.05076299665
950	0.05074872243
951	0.05074110153
952	0.05073556215
953	0.05073555696
954	0.05073553871
955	0.05072608847
956	0.05072158575
957	0.05072139475
958	0.05071777595
959	0.05070226648
960	0.05070207892
961	0.0507020547
962	0.05070205144
963	0.05070203601
964	0.0507020165
965	0.05070200988
966	0.05070198779
967	0.05069360486
968	0.0506851789
969	0.05067872628
970	0.05067821215
971	0.05067820971
972	0.05067560826
973	0.05066757504
974	0.05066488798
975	0.05065495572
976	0.05064972448
977	0.05064864098
978	0.05064854464
979	0.05063948665
980	0.05062375344
981	0.05061461598
982	0.05060818443
983	0.05059941188
984	0.05059434095
985	0.05058133842
986	0.05058133747
987	0.05058133741
988	0.05056974588
989	0.05056971422
990	0.05056754289
991	0.05056165408
992	0.05055461625
993	0.05054551123
994	0.05054545977
995	0.05054545303
996	0.05052806839
997	0.05051654339
998	0.05050753104
999	0.05049390388
